url,address,building_area,surface_area,bedroom,bathroom,parking_area,tenure,price
https://www.rumah123.com/properti/bandung/hos9005193/,"Cimahi Utara, Cimahi",50.0,65.0,2,1,0,SHM - Sertifikat Hak Milik,450000000.0
https://www.rumah123.com/properti/bandung/hos8936181/,"Cimahi Utara, Cimahi",100.0,185.0,3,2,0,Tidak Ada Penjelasan,1100000000.0
https://www.rumah123.com/properti/cimahi/hos8973102/,"Cimahi Tengah, Cimahi",148.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,575000000.0
https://www.rumah123.com/properti/bandung/hos8308072/,"Cihanjuang, Bandung Barat",50.0,81.0,2,1,0,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos9077339/,"Cimahi Tengah, Cimahi",220.0,140.0,4,5,1,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/cimahi/hos9016867/,"Cimahi Utara, Cimahi",100.0,96.0,3,2,0,SHM - Sertifikat Hak Milik,1350000000.0
https://www.rumah123.com/properti/bandung/hos9134348/,"Ngamprah, Bandung Barat",350.0,235.0,4,4,1,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/bandung/hos8550620/,"Cihanjuang, Bandung Barat",40.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,530000000.0
https://www.rumah123.com/properti/bandung/hos8722952/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/bandung/hos8296400/,"Cimahi Selatan, Cimahi",80.0,152.0,2,2,0,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/cimahi/hos9112435/,"Cimahi Utara, Cimahi",80.0,82.0,2,1,1,SHM - Sertifikat Hak Milik,490000000.0
https://www.rumah123.com/properti/bandung/hos8464762/,"Cimahi Tengah, Cimahi",145.0,168.0,4,2,2,SHM - Sertifikat Hak Milik,1350000000.0
https://www.rumah123.com/properti/bandung/hos9021881/,"Padalarang, Bandung Barat",36.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,356400000.0
https://www.rumah123.com/properti/cimahi/hos8556691/,"Cimahi Tengah, Cimahi",250.0,112.0,6,3,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8723932/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,HGB - Hak Guna Bangunan,1244000000.0
https://www.rumah123.com/properti/cimahi/hos8404746/,"Cimahi Tengah, Cimahi",350.0,650.0,5,4,4,SHM - Sertifikat Hak Milik,2700000000.0
https://www.rumah123.com/properti/bandung/hos8495014/,"Cimahi Utara, Cimahi",77.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos8914791/,"Cimahi Utara, Cimahi",74.0,36.0,2,1,2,SHM - Sertifikat Hak Milik,405000000.0
https://www.rumah123.com/properti/cimahi/hos7915297/,"Cimahi Utara, Cimahi",70.0,120.0,4,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos5594503/,"Cimahi Utara, Cimahi",60.0,65.0,3,2,1,SHM - Sertifikat Hak Milik,641000000.0
https://www.rumah123.com/properti/bandung/hos8307315/,"Cihanjuang, Bandung Barat",643.0,20000.0,6,5,2,SHM - Sertifikat Hak Milik,42000000000.0
https://www.rumah123.com/properti/bandung/hos7186773/,"Ngamprah, Bandung Barat",175.0,150.0,3,2,0,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/cimahi/hos8965554/,"Cimahi Utara, Cimahi",65.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1000000000.0
https://www.rumah123.com/properti/bandung/hos8765185/,"Lembang, Bandung Barat",300.0,500.0,3,2,0,SHM - Sertifikat Hak Milik,2950000000.0
https://www.rumah123.com/properti/cimahi/hos8810231/,"Cimahi Tengah, Cimahi",40.0,60.0,2,1,1,SHM - Sertifikat Hak Milik,610000000.0
https://www.rumah123.com/properti/bandung-barat/hos8701788/,"Parongpong, Bandung Barat",67.0,111.0,2,2,1,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos5817180/,"Cihanjuang, Bandung Barat",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,545000000.0
https://www.rumah123.com/properti/bandung/hos5494496/,"Padalarang, Bandung Barat",60.0,72.0,3,2,1,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/cimahi/hos9058940/,"Cimahi Utara, Cimahi",195.0,180.0,4,3,0,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/cimahi/hos8638578/,"Cimahi Selatan, Cimahi",70.0,200.0,3,2,0,SHM - Sertifikat Hak Milik,1900000000.0
https://www.rumah123.com/properti/cimahi/hos7338612/,"Cimahi Utara, Cimahi",88.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1198000000.0
https://www.rumah123.com/properti/bandung-barat/hos8408867/,"Cisarua, Bandung Barat",36.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,325000000.0
https://www.rumah123.com/properti/cimahi/hos9131786/,"Cimahi Utara, Cimahi",83.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/bandung/hos7504264/,"Gegerkalong, Bandung",124.0,117.0,3,2,2,SHM - Sertifikat Hak Milik,1425000000.0
https://www.rumah123.com/properti/cimahi/hos9014389/,"Cimahi Utara, Cimahi",150.0,97.0,4,2,1,SHM - Sertifikat Hak Milik,875000000.0
https://www.rumah123.com/properti/bandung/hos7597026/,"Lembang, Bandung Barat",98.0,120.0,2,2,2,SHM - Sertifikat Hak Milik,1750000000.0
https://www.rumah123.com/properti/cimahi/hos9127511/,"Cimahi Utara, Cimahi",180.0,154.0,4,3,0,SHM - Sertifikat Hak Milik,2000000000.0
https://www.rumah123.com/properti/bandung/hos8969898/,"Cimahi Utara, Cimahi",350.0,350.0,0,0,0,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/cimahi/hos8701256/,"Cimahi Utara, Cimahi",38.0,120.0,0,1,0,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/cimahi/hos8351508/,"Cimahi Utara, Cimahi",300.0,315.0,4,3,2,SHM - Sertifikat Hak Milik,2380000000.0
https://www.rumah123.com/properti/bandung/hos8395077/,"Cisarua, Bandung Barat",145.0,107.0,3,2,1,SHM - Sertifikat Hak Milik,875000000.0
https://www.rumah123.com/properti/bandung-barat/hos8613823/,"Batujajar, Bandung Barat",75.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/cimahi/hos5073306/,"Cimahi Utara, Cimahi",385.0,640.0,7,4,2,SHM - Sertifikat Hak Milik,8000000000.0
https://www.rumah123.com/properti/bandung/hos9057855/,"Parongpong, Bandung Barat",64.0,84.0,3,2,1,SHM - Sertifikat Hak Milik,775000000.0
https://www.rumah123.com/properti/cimahi/hos8578010/,"Cimahi Tengah, Cimahi",80.0,98.0,3,2,0,Tidak Ada Penjelasan,450000000.0
https://www.rumah123.com/properti/cimahi/hos8810837/,"Cimahi Tengah, Cimahi",225.0,196.0,5,3,0,SHM - Sertifikat Hak Milik,2400000000.0
https://www.rumah123.com/properti/cimahi/hos8765514/,"Cimahi Utara, Cimahi",50.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,975000000.0
https://www.rumah123.com/properti/bandung/hos8759470/,"Cimahi Utara, Cimahi",185.0,130.0,5,2,0,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/cimahi/hos8725777/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,Tidak Ada Penjelasan,1244000000.0
https://www.rumah123.com/properti/bandung/hos9094778/,"Lembang, Bandung Barat",90.0,118.0,3,3,2,SHM - Sertifikat Hak Milik,1130000000.0
https://www.rumah123.com/properti/cimahi/hos8733683/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,Tidak Ada Penjelasan,975000000.0
https://www.rumah123.com/properti/bandung/hos8732769/,"Sariwangi, Bandung Barat",100.0,180.0,3,2,0,SHM - Sertifikat Hak Milik,1500000000.0
https://www.rumah123.com/properti/cimahi/hos8409411/,"Cimahi Utara, Cimahi",65.0,120.0,3,2,1,HGB - Hak Guna Bangunan,1352000000.0
https://www.rumah123.com/properti/cimahi/hos8674524/,"Cimahi Utara, Cimahi",30.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,300000000.0
https://www.rumah123.com/properti/cimahi/hos7704465/,"Cimahi Utara, Cimahi",36.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,395000000.0
https://www.rumah123.com/properti/cimahi/hos8871987/,"Cimahi Utara, Cimahi",80.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1499000000.0
https://www.rumah123.com/properti/cimahi/hos9133788/,"Cimahi Utara, Cimahi",85.0,125.0,3,3,1,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/bandung/hos8931613/,"Padalarang, Bandung Barat",50.0,84.0,2,1,1,SHM - Sertifikat Hak Milik,640000000.0
https://www.rumah123.com/properti/cimahi/hos9132368/,"Cimahi Utara, Cimahi",76.0,90.0,3,2,1,SHM - Sertifikat Hak Milik,895000000.0
https://www.rumah123.com/properti/bandung/hos8948838/,"Cimahi Utara, Cimahi",300.0,400.0,6,3,1,SHM - Sertifikat Hak Milik,3000000000.0
https://www.rumah123.com/properti/bandung/hos8502568/,"Parongpong, Bandung Barat",40.0,95.0,2,1,0,SHM - Sertifikat Hak Milik,395000000.0
https://www.rumah123.com/properti/cimahi/hos8930658/,"Cimahi Tengah, Cimahi",150.0,100.0,3,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos6808964/,"Cimahi Tengah, Cimahi",800.0,2190.0,4,3,2,Tidak Ada Penjelasan,25000000000.0
https://www.rumah123.com/properti/cimahi/hos9084234/,"Cimahi Selatan, Cimahi",126.0,63.0,7,1,0,SHM - Sertifikat Hak Milik,335000000.0
https://www.rumah123.com/properti/bandung/hos6058468/,"Cihanjuang, Bandung Barat",120.0,147.0,2,1,0,SHM - Sertifikat Hak Milik,1400000000.0
https://www.rumah123.com/properti/cimahi/hos3170446/,"Cimahi Tengah, Cimahi",36.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,349000000.0
https://www.rumah123.com/properti/bandung/hos8802177/,"Cihanjuang, Bandung Barat",60.0,70.0,2,1,1,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/cimahi/hos7367341/,"Cimahi Utara, Cimahi",816.0,820.0,19,15,0,Tidak Ada Penjelasan,8000000000.0
https://www.rumah123.com/properti/cimahi/hos7372113/,"Cimahi Utara, Cimahi",200.0,235.0,2,1,0,Tidak Ada Penjelasan,1990000000.0
https://www.rumah123.com/properti/cimahi/hos8965268/,"Cimahi Utara, Cimahi",76.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1000000000.0
https://www.rumah123.com/properti/cimahi/hos8772238/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/cimahi/hos8584531/,"Cimahi Tengah, Cimahi",88.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,570000000.0
https://www.rumah123.com/properti/bandung/hos8810967/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,"Lainnya (PPJB,Girik,Adat,dll)",1244000000.0
https://www.rumah123.com/properti/bandung/hos6860065/,"Cimahi Utara, Cimahi",600.0,1389.0,7,5,3,SHM - Sertifikat Hak Milik,10000000000.0
https://www.rumah123.com/properti/cimahi/hos9093064/,"Cimahi Utara, Cimahi",180.0,386.0,5,4,1,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/bandung/hos9127527/,"Cihanjuang, Bandung Barat",150.0,50.0,3,2,0,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/bandung/hos8867881/,"Ngamprah, Bandung Barat",50.0,84.0,2,1,1,SHM - Sertifikat Hak Milik,571000000.0
https://www.rumah123.com/properti/cimahi/hos8759215/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/cimahi/hos8839418/,"Cimahi Utara, Cimahi",64.0,75.0,2,2,0,SHM - Sertifikat Hak Milik,595000000.0
https://www.rumah123.com/properti/bandung/hos8871971/,"Cihanjuang, Bandung Barat",60.0,66.0,3,2,1,SHM - Sertifikat Hak Milik,688000000.0
https://www.rumah123.com/properti/bandung/hos8260690/,"Cihanjuang, Bandung Barat",60.0,72.0,3,2,1,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/bandung/hos9080558/,"Cihanjuang, Bandung Barat",170.0,78.0,3,2,1,SHM - Sertifikat Hak Milik,975000000.0
https://www.rumah123.com/properti/cimahi/hos8556049/,"Cimahi Utara, Cimahi",30.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,300000000.0
https://www.rumah123.com/properti/cimahi/hos8530027/,"Cimahi Tengah, Cimahi",38.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,395000000.0
https://www.rumah123.com/properti/bandung/hos9132592/,"Ngamprah, Bandung Barat",38.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,456300000.0
https://www.rumah123.com/properti/bandung/hos8279385/,"Cisarua, Bandung Barat",55.0,91.0,3,2,1,SHM - Sertifikat Hak Milik,475000000.0
https://www.rumah123.com/properti/cimahi/hos9014359/,"Cimahi Utara, Cimahi",100.0,124.0,2,2,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos8403515/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,SHM - Sertifikat Hak Milik,1015000000.0
https://www.rumah123.com/properti/cimahi/hos9134740/,"Cimahi Utara, Cimahi",65.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1040000000.0
https://www.rumah123.com/properti/bandung/hos8472169/,"Sariwangi, Bandung Barat",50.0,60.0,3,2,1,SHM - Sertifikat Hak Milik,711000000.0
https://www.rumah123.com/properti/bandung/hos7150670/,"Gegerkalong, Bandung",124.0,117.0,3,2,2,SHM - Sertifikat Hak Milik,1425000000.0
https://www.rumah123.com/properti/cimahi/hos2287311/,"Cimahi Utara, Cimahi",95.0,157.0,3,3,0,SHM - Sertifikat Hak Milik,1670000000.0
https://www.rumah123.com/properti/cimahi/hos8615113/,"Cimahi Utara, Cimahi",45.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,385000000.0
https://www.rumah123.com/properti/bandung/hos8929900/,"Cihanjuang, Bandung Barat",80.0,72.0,2,2,1,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos9077061/,"Setiabudi, Bandung",55.0,73.0,2,2,1,SHM - Sertifikat Hak Milik,495000000.0
https://www.rumah123.com/properti/cimahi/hos8914147/,"Cimahi Selatan, Cimahi",114.0,114.0,3,2,0,"Lainnya (PPJB,Girik,Adat,dll)",600000000.0
https://www.rumah123.com/properti/bandung/hos9021926/,"Ngamprah, Bandung Barat",210.0,183.0,5,3,2,SHM - Sertifikat Hak Milik,1400000000.0
https://www.rumah123.com/properti/bandung/hos9051472/,"Cihanjuang, Bandung Barat",400.0,1385.0,3,2,2,SHM - Sertifikat Hak Milik,4500000000.0
https://www.rumah123.com/properti/bandung/hos9014505/,"Cimahi Utara, Cimahi",150.0,120.0,3,1,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos8730040/,"Cihanjuang, Bandung Barat",160.0,153.0,4,4,0,Tidak Ada Penjelasan,1350000000.0
https://www.rumah123.com/properti/cimahi/hos9048893/,"Cimahi Utara, Cimahi",110.0,103.0,3,2,0,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/bandung/hos7448722/,"Ngamprah, Bandung Barat",90.0,120.0,2,1,0,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos7598847/,"Cijerah, Bandung",54.0,70.0,2,1,0,SHM - Sertifikat Hak Milik,380200000.0
https://www.rumah123.com/properti/bandung/hos7859226/,"Parongpong, Bandung Barat",60.0,73.0,3,2,1,SHM - Sertifikat Hak Milik,882300000.0
https://www.rumah123.com/properti/cimahi/hos4455268/,"Cimahi Utara, Cimahi",500.0,3550.0,6,4,0,SHM - Sertifikat Hak Milik,15000000000.0
https://www.rumah123.com/properti/cimahi/hos8499540/,"Cimahi Tengah, Cimahi",64.0,119.0,3,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos8944488/,"Cihanjuang, Bandung Barat",38.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,425000000.0
https://www.rumah123.com/properti/cimahi/hos8811012/,"Cimahi Utara, Cimahi",45.0,105.0,3,2,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/cimahi/hos3170702/,"Cimahi Tengah, Cimahi",36.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,400000000.0
https://www.rumah123.com/properti/bandung/hos8839667/,"Sukajadi, Bandung",90.0,93.0,3,1,0,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/cimahi/hos8753290/,"Cimahi Utara, Cimahi",90.0,105.0,3,2,0,SHM - Sertifikat Hak Milik,1224000000.0
https://www.rumah123.com/properti/bandung/hos8971237/,"Ngamprah, Bandung Barat",60.0,45.0,2,1,1,SHM - Sertifikat Hak Milik,485000000.0
https://www.rumah123.com/properti/bandung/hos6917086/,"Gegerkalong, Bandung",430.0,330.0,5,3,1,SHM - Sertifikat Hak Milik,3300000000.0
https://www.rumah123.com/properti/bandung/hos8650156/,"Sariwangi, Bandung Barat",50.0,60.0,3,2,1,SHM - Sertifikat Hak Milik,711000000.0
https://www.rumah123.com/properti/cimahi/hos9048933/,"Cimahi Utara, Cimahi",266.0,247.0,5,3,3,SHM - Sertifikat Hak Milik,2800000000.0
https://www.rumah123.com/properti/bandung/hos8578124/,"Pasteur, Bandung",168.0,108.0,3,3,0,SHM - Sertifikat Hak Milik,1750000000.0
https://www.rumah123.com/properti/cimahi/hos9082768/,"Cimahi Utara, Cimahi",80.0,106.0,3,2,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos9014512/,"Cimahi Utara, Cimahi",76.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos8765172/,"Cimahi Utara, Cimahi",120.0,112.0,3,3,2,HGB - Hak Guna Bangunan,1700000000.0
https://www.rumah123.com/properti/bandung/hos4754158/,"Cimahi Utara, Cimahi",170.0,108.0,3,2,0,SHM - Sertifikat Hak Milik,1950000000.0
https://www.rumah123.com/properti/cimahi/hos9058428/,"Cimahi Utara, Cimahi",83.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8753474/,"Cimahi Utara, Cimahi",78.0,78.0,2,1,1,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos8644241/,"Cimahi Selatan, Cimahi",125.0,171.0,2,2,1,SHM - Sertifikat Hak Milik,1300000000.0
https://www.rumah123.com/properti/bandung/hos8701241/,"Cimahi Utara, Cimahi",64.0,119.0,3,2,0,SHM - Sertifikat Hak Milik,1500000000.0
https://www.rumah123.com/properti/bandung/hos8772884/,"Cihanjuang, Bandung Barat",38.0,60.0,2,1,1,SHM - Sertifikat Hak Milik,438000000.0
https://www.rumah123.com/properti/bandung/hos7861305/,"Cihanjuang, Bandung Barat",38.0,60.0,2,1,1,SHM - Sertifikat Hak Milik,438000000.0
https://www.rumah123.com/properti/cimahi/hos7988342/,"Cimahi Tengah, Cimahi",350.0,900.0,0,2,25,Tidak Ada Penjelasan,7750000000.0
https://www.rumah123.com/properti/bandung-barat/hos9114391/,"Batujajar, Bandung Barat",30.0,60.0,2,1,0,SHM - Sertifikat Hak Milik,275000000.0
https://www.rumah123.com/properti/bandung/hos9077785/,"Padalarang, Bandung Barat",45.0,69.0,0,2,0,SHM - Sertifikat Hak Milik,531000000.0
https://www.rumah123.com/properti/bandung-barat/hos9020726/,"Cisarua, Bandung Barat",300.0,1450.0,5,3,0,SHM - Sertifikat Hak Milik,4000000000.0
https://www.rumah123.com/properti/bandung/hos8471879/,"Parongpong, Bandung Barat",40.0,80.0,2,2,1,SHM - Sertifikat Hak Milik,500000000.0
https://www.rumah123.com/properti/cimahi/hos9021893/,"Cimahi Tengah, Cimahi",71.0,73.0,3,2,0,SHM - Sertifikat Hak Milik,698300000.0
https://www.rumah123.com/properti/cimahi/hos9051183/,"Cimahi Selatan, Cimahi",400.0,213.0,6,2,0,SHM - Sertifikat Hak Milik,2250000000.0
https://www.rumah123.com/properti/bandung-barat/hos8534415/,"Parongpong, Bandung Barat",50.0,97.0,2,1,0,SHM - Sertifikat Hak Milik,562500000.0
https://www.rumah123.com/properti/bandung/hos9058195/,"Cimahi Utara, Cimahi",230.0,130.0,5,3,2,SHM - Sertifikat Hak Milik,2750000000.0
https://www.rumah123.com/properti/bandung/hos8407022/,"Cihanjuang, Bandung Barat",210.0,120.0,4,3,1,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/cimahi/hos8302360/,"Cimahi Selatan, Cimahi",177.0,241.0,3,1,0,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/cimahi/hos9131454/,"Cimahi Utara, Cimahi",71.0,55.0,2,2,1,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/bandung/hos8502995/,"Parongpong, Bandung Barat",40.0,125.0,2,1,0,SHM - Sertifikat Hak Milik,595000000.0
https://www.rumah123.com/properti/bandung/hos8638727/,"Sarijadi, Bandung",65.0,75.0,3,2,0,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/bandung/hos7377255/,"Cihanjuang, Bandung Barat",200.0,402.0,7,3,0,Tidak Ada Penjelasan,3300000000.0
https://www.rumah123.com/properti/cimahi/hos8794422/,"Cimahi Utara, Cimahi",130.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung-barat/hos7599171/,"Cisarua, Bandung Barat",127.0,178.0,3,3,1,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/cimahi/hos5141355/,"Cimahi Utara, Cimahi",45.0,65.0,2,1,0,SHM - Sertifikat Hak Milik,440000000.0
https://www.rumah123.com/properti/cimahi/hos8406996/,"Cimahi Utara, Cimahi",210.0,120.0,4,3,0,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos8062987/,"Ngamprah, Bandung Barat",68.0,203.0,2,2,1,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/bandung-barat/hos8738380/,"Cisarua, Bandung Barat",145.0,107.0,3,2,1,SHM - Sertifikat Hak Milik,875000000.0
https://www.rumah123.com/properti/cimahi/hos8575504/,"Cimahi Utara, Cimahi",600.0,1550.0,6,6,4,SHM - Sertifikat Hak Milik,7000000000.0
https://www.rumah123.com/properti/cimahi/hos8534645/,"Cimahi Tengah, Cimahi",290.0,846.0,3,3,2,SHM - Sertifikat Hak Milik,3900000000.0
https://www.rumah123.com/properti/bandung/hos7988551/,"Cimahi Utara, Cimahi",350.0,298.0,4,3,2,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/cimahi/hos8911928/,"Cimahi Tengah, Cimahi",45.0,84.0,2,1,0,SHM - Sertifikat Hak Milik,357500000.0
https://www.rumah123.com/properti/bandung-barat/hos9045644/,"Lembang, Bandung Barat",35.0,55.0,2,1,2,SHM - Sertifikat Hak Milik,477000000.0
https://www.rumah123.com/properti/cimahi/hos8919146/,"Cimahi Utara, Cimahi",90.0,102.0,3,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/bandung/hos8918847/,"Ngamprah, Bandung Barat",60.0,98.0,3,1,0,SHM - Sertifikat Hak Milik,650000000.0
https://www.rumah123.com/properti/cimahi/hos8668217/,"Cimahi Tengah, Cimahi",50.0,120.0,0,1,0,SHM - Sertifikat Hak Milik,400000000.0
https://www.rumah123.com/properti/bandung/hos8432239/,"Ngamprah, Bandung Barat",55.0,80.0,2,1,0,"Lainnya (PPJB,Girik,Adat,dll)",875000000.0
https://www.rumah123.com/properti/cimahi/hos8809340/,"Cimahi Utara, Cimahi",96.0,250.0,2,2,1,SHM - Sertifikat Hak Milik,1850000000.0
https://www.rumah123.com/properti/bandung/hos4994619/,"Cihanjuang, Bandung Barat",40.0,83.0,2,1,1,SHM - Sertifikat Hak Milik,625500000.0
https://www.rumah123.com/properti/bandung/hos8810118/,"Cihanjuang, Bandung Barat",55.0,71.0,2,2,1,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/bandung/hos8582479/,"Pasteur, Bandung",168.0,108.0,3,3,0,SHM - Sertifikat Hak Milik,1950000000.0
https://www.rumah123.com/properti/cimahi/hos9017641/,"Cimahi Utara, Cimahi",50.0,210.0,2,1,0,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/bandung/hos4412986/,"Cimahi Utara, Cimahi",180.0,255.0,6,3,0,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/cimahi/hos8902049/,"Cimahi Selatan, Cimahi",125.0,171.0,2,2,1,SHM - Sertifikat Hak Milik,995000000.0
https://www.rumah123.com/properti/cimahi/hos4679823/,"Cimahi Tengah, Cimahi",200.0,230.0,3,2,1,SHM - Sertifikat Hak Milik,1750000000.0
https://www.rumah123.com/properti/bandung/hos8912099/,"Cihanjuang, Bandung Barat",50.0,85.0,2,1,1,SHM - Sertifikat Hak Milik,650000000.0
https://www.rumah123.com/properti/cimahi/hos8603922/,"Cimahi Utara, Cimahi",100.0,124.0,4,2,0,SHM - Sertifikat Hak Milik,640000000.0
https://www.rumah123.com/properti/bandung/hos9019082/,"Parongpong, Bandung Barat",40.0,56.0,2,1,1,SHM - Sertifikat Hak Milik,425000000.0
https://www.rumah123.com/properti/bandung/hos8527365/,"Cimahi Utara, Cimahi",200.0,350.0,6,3,0,SHM - Sertifikat Hak Milik,6500000000.0
https://www.rumah123.com/properti/cimahi/hos8581079/,"Cimahi Utara, Cimahi",45.0,280.0,0,0,0,Tidak Ada Penjelasan,650000000.0
https://www.rumah123.com/properti/cimahi/hos8883816/,"Cimahi Tengah, Cimahi",500.0,1146.0,7,1,0,SHM - Sertifikat Hak Milik,13500000000.0
https://www.rumah123.com/properti/bandung/hos8918225/,"Padalarang, Bandung Barat",45.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,445500000.0
https://www.rumah123.com/properti/bandung/hos8934116/,"Cihanjuang, Bandung Barat",50.0,60.0,2,2,1,SHM - Sertifikat Hak Milik,499000000.0
https://www.rumah123.com/properti/cimahi/hos8869908/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/cimahi/hos9135483/,"Cimahi Utara, Cimahi",38.0,120.0,2,1,1,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/cimahi/hos8507958/,"Cimahi Utara, Cimahi",300.0,2500.0,3,3,0,SHM - Sertifikat Hak Milik,6250000000.0
https://www.rumah123.com/properti/cimahi/hos7974186/,"Cimahi Utara, Cimahi",250.0,105.0,5,4,0,SHM - Sertifikat Hak Milik,1600000000.0
